participant_id,au01_r_mean,au01_r_std,au02_r_mean,au02_r_std,au04_r_mean,au04_r_std,au05_r_mean,au05_r_std,au06_r_mean,au06_r_std,au09_r_mean,au09_r_std,au10_r_mean,au10_r_std,au12_r_mean,au12_r_std,au14_r_mean,au14_r_std,au15_r_mean,au15_r_std,au17_r_mean,au17_r_std,au20_r_mean,au20_r_std,au25_r_mean,au25_r_std,au26_r_mean,au26_r_std,au04_c_rate,au12_c_rate,au15_c_rate,au23_c_rate,au28_c_rate,au45_c_rate,au_overall_intensity,au_temporal_variation,gaze_off_forward_deg_mean,gaze_off_forward_deg_std,gaze_wander_mean,gaze_wander_std,head_pitch_deg_mean,head_pitch_deg_std,head_motion_mean,head_motion_std,head_still_ratio,clnf_valid_ratio,quality_sufficient
310,0.6270649743892055,0.8619024847213286,0.4726817537171677,0.705087881053311,0.7189626388943473,0.7932969905839569,0.2331418099823148,0.4066088624753922,0.29899828872732037,0.4428186108284908,0.6490265515818432,0.6548600959945156,0.3066554845745726,0.45296182306992416,0.3877441049322067,0.5768703480472739,0.5459309675771272,0.6168427296085541,0.2550840676622781,0.38187115102423974,0.5015105505338311,0.5471673647590687,0.5258872041658479,0.6632340873007013,1.5129436624091175,1.4246339006996065,0.06282564989847383,0.20992761397417728,0.5753586166240912,0.7592847317744154,0.4344664963647082,0.4366935219755027,0.5858387371454772,0.30752603654942035,0.507032693503261,0.16545755490258465,15.497670080659644,3.196808045355581,0.9872797947655423,1.4040257380905012,12.211292276514962,7.0255585187415495,0.9725138425995665,1.4533717311037848,0.10471303686811098,0.6096945084410428,1
311,0.300713668595653,0.48024329856165854,0.20725720496601846,0.39041725907687264,0.3636021125092524,0.4614928345211418,0.0452279215396003,0.17570192042998384,0.12690682100800754,0.344053009042481,0.19925718249108404,0.3524227720595557,0.0904661412421775,0.29549717263899866,0.14736493244061638,0.42372183839717353,0.2787123828140771,0.5136286966426412,0.1585886280196488,0.30218810618511893,0.07467546955117421,0.2850168453720357,0.29441503095350247,0.46399461721932594,1.0533214782989033,1.151963741515451,0.0652971976986744,0.20061830762845823,0.47802974227844697,0.03391427225624117,0.36161765695444453,0.9987214857681179,0.007872956059484557,0.24560931296682592,0.24327186943774212,0.09434992865314362,14.561934864559372,1.581296738735692,0.43770978751683387,0.5360542063558318,-3.652883766201358,2.532085335303988,0.4224772661265982,0.8313056914277381,0.3889935414424112,0.6242615147697046,1
312,0.6699301830429053,0.819745127842665,0.47716584575584525,0.589721104485894,0.5015999807682922,0.6613175509493092,0.2833517390052228,0.45408004334708296,0.10420120222580172,0.2652670095568133,0.5454833123444136,0.610384292364547,0.18709388744081612,0.3477344657043923,0.23697904017181626,0.39355839134636117,0.42243763323082933,0.5341696529535901,0.16482638072924294,0.30771271324481764,0.13753906618831452,0.2809085895055303,0.2763376142431786,0.42588656016040294,0.9937085104700543,1.0079152083776162,0.1635352970664324,0.32397306237005996,0.3934690291404305,0.1342802752965295,0.23375799287352955,0.8234978278908576,0.08058768975447846,0.32132571874847465,0.3688706923345118,0.13122576532405406,19.29353645234301,2.957502087529641,0.9064912168905195,1.36259555262431,9.209694429303797,5.807731977924925,1.131455490498004,1.4946003463513633,0.1483022710168666,0.9141365629567759,1
313,0.6653537485224722,0.8393965258559,0.18844931204471527,0.36551804600858806,0.20649256787465062,0.3718619237660742,0.08129670751821139,0.23300490769758078,0.07594490585055207,0.30341272853261514,0.2439508742841435,0.41602086712910274,0.10971884079351261,0.3482345408219318,0.11513897145736933,0.42160674644583684,0.1986335185779081,0.41469781700807073,0.08742062056168966,0.227832702816714,0.08929189829110734,0.2396299844375904,0.27760772598158245,0.5244842670327386,0.7399303459476795,0.7623981244028523,0.031163295276492416,0.17056922211166856,0.26329775049250925,0.058872039217482935,0.07651074357447199,0.6448893572181243,0.19764511843130067,0.36858019883630366,0.2221709523558633,0.08076018123862759,12.395577075215167,2.7423864388645844,0.7030171248792554,1.1236931110856851,19.8251826918864,4.691889463071629,0.5355301019010565,0.6938487150510411,0.2646738142831183,0.9607405462184874,1
314,0.7386299379776665,1.0094614484765194,0.3649108596788759,0.4998262019000588,0.7845120539171421,0.8223228493338213,0.24667465889919168,0.4195538117447485,0.08966585941457612,0.26577226444288143,0.34443897861374795,0.5500164411400081,0.24178062705107592,0.3938273836482283,0.390554339537035,0.6027115178836573,0.38076027991542416,0.5284057642253558,0.2460494678545471,0.39842225905292794,0.19629160143602847,0.4022779749420638,0.18213922952227826,0.3414283247804935,0.7781227257449949,0.7997725960351534,0.06093200068277426,0.18955887211299166,0.4846155540382794,0.11944144660044491,0.18423892694315352,0.051340219809263704,0.34092460850604583,0.49699359073189,0.36039018716038274,0.08995367370222834,17.052626981111043,5.442062109590471,0.6612270825357219,0.809983989782978,17.668431352897944,10.5708322951694,0.5088407129918906,0.95275741215339,0.25940798279683147,0.9710707656860026,1
315,0.6436351289548143,0.8562749916694925,0.3491649224899254,0.5257288228639204,0.48242990705650346,0.7949623047415447,0.1934236432307297,0.3412224368790674,0.19464276395438565,0.37319560437509897,0.27124248349481267,0.4365549318155818,0.2428684470547886,0.4275119666265941,0.22585482971791138,0.3834633564265687,0.4171115766097916,0.5413318728258422,0.25928819326073904,0.39412227078854195,0.2291352762582526,0.45164447483980547,0.4362285623767469,0.5384262641981413,1.7933912349309782,1.4090436180060086,0.06734423844636886,0.20333931373768122,0.3987824744919832,0.12072365600617337,0.33396210237503215,0.9312355311669381,0.2567092514790363,0.5152190688502101,0.4146972291311964,0.186645518546194,21.781546602686827,3.089533379958063,1.0594658474299308,1.6804218575796912,7.278026291402459,7.507079322232109,1.0786907950319418,1.7552741871200541,0.109245122985581,0.3974267898018786,0
316,0.3493150439694058,0.6535947775720496,0.19173934194940184,0.3673444551506409,0.3488673662286722,0.5034290728773655,0.11226274049813688,0.295738125504531,0.0901004445969798,0.2601182116140549,0.21705638030986465,0.3733115111549048,0.10012539015493234,0.27888710021501434,0.08189004004706804,0.26794776755482674,0.27010552559325357,0.43473741260465043,0.08317264777407335,0.21280759549000863,0.09996636909197881,0.2300117610597725,0.3130103976465974,0.4166482642125776,1.0426316640909983,0.9437428940985911,0.0041643128848793875,0.0517878205962434,0.24255736418905668,0.3470876642478917,0.16214944106687587,0.5682682878995882,0.362816238478133,0.3674053736026672,0.23602911891687448,0.08231099365957255,20.081728738455773,3.269797715118518,0.48676217534534816,0.6496522494498187,6.886267333220821,5.681355638602334,0.37138981004062144,0.6849153022577684,0.4072350410637466,0.9699535507714115,1
317,0.5697805835724846,1.1642612035606543,0.3238574809983477,0.6282980423764303,0.5596036221410557,0.7744220992857186,0.1024547900252196,0.2610522740541141,0.24901942377598052,0.46916347946077386,0.4615169088181581,0.5194052185537618,0.25673138794677797,0.44932566294722287,0.3915498296808418,0.6564925642847407,0.5630050204800418,0.7848562775641368,0.12584818653795982,0.2762772451646626,0.18022633550743544,0.35346015137853604,0.5541793383337682,0.7677498376611258,1.0232439487781548,1.1453736900441067,0.1365077349769545,0.3242623983279213,0.3125489172971563,0.3412905470040873,0.17831985390033916,0.7108879032959388,0.5083920340899208,0.4091660144360379,0.39268032796951285,0.09943075671360861,26.36182257677561,2.6183207292743544,0.679892953101358,0.6700184160474144,-1.004875979373964,6.659060354453485,0.7596945847847211,0.9470280139674417,0.26181028361388414,0.9685318029650886,1
318,0.542932482260517,0.7834362062898136,0.35293294557780025,0.5491343000976935,0.6679965306006083,0.7620212092021532,0.12233409306893055,0.2801749538063189,0.30530683153826654,0.46141805528836,0.40286676349467815,0.5015066964414759,0.4859920061454638,0.5797415624869021,0.41496071300050685,0.6879858358709988,0.5686466739736442,0.6676437806547757,0.14818582121135326,0.29885790783420174,0.22225202984034467,0.36215490429580527,0.3149799936644704,0.44033851692852044,0.8111838003674607,0.9463307639824249,0.0216265018373036,0.11677696950884965,0.4575519513431323,0.16371008616320323,0.08825392802838317,0.670932589964521,0.12614039533705018,0.2249746578813989,0.384442656184382,0.09862525650111784,21.62197396988423,3.4931662527705982,0.5680578448128114,0.9158326051587085,19.15643756976862,7.554001090977534,0.642560491418619,1.0972544136328612,0.34162114648081876,0.8904839342791454,1
319,0.30994880672268904,0.49163963144073447,0.1625202058823529,0.31824572527845874,0.10088319327731093,0.2819158028898967,0.39657317226890754,0.466039645451485,1.1017721218487397,0.8586852998651839,0.5447466512605041,0.6291232743413983,0.892224344537815,0.7355776007853511,0.6104748865546219,0.6262548029390218,1.7988004957983192,1.1994972440504235,0.09016579411764707,0.22425251660275233,0.3927306596638656,0.4005058227126926,0.5598996722689076,0.5455132885998766,1.3752391176470589,0.933610934804122,0.7476674033613445,0.49968038039045337,0.1134453781512605,0.4327731092436975,0.5294117647058824,0.5546218487394958,0.6638655462184874,0.40336134453781514,0.6488318946578632,0.18847608860759493,13.56498483564643,5.295869163955248,1.801911314123274,3.217074251473576,3.332881823695598,6.064833303867809,1.9321126978286984,3.725618333911162,0.12236286919831224,0.011551715769548124,0
320,0.863897591187042,1.051086568479381,0.8431090462120151,0.9358485397358056,1.17063962675629,1.3997013579744766,0.23545476651262662,0.4234865252582497,0.09302476753956028,0.2452352384147085,0.5565799315221959,0.661389927193066,0.13381620085888998,0.301414235642524,0.22359194823320733,0.3835445822408617,0.4252370632497783,0.5343502628137994,0.1781367484946086,0.3281842852944844,0.15007505083321665,0.3032958701331135,0.4150654377071372,0.5455950766365841,0.9965185250431781,0.9850371649566048,0.038718120804742566,0.14444759884121844,0.4542781123092004,0.053867338841432105,0.3442094944685618,0.9243336600849554,0.06035569248004481,0.47150259067357514,0.4517046303538921,0.1146818740647132,19.49561241327884,4.38469948725407,0.8567388808415449,1.1692280519919926,13.742116500702128,7.102910339955126,0.7491351903577055,0.9171494657580542,0.18262226847034338,0.8837388801674516,1
321,0.40437211857160826,0.5462306662283464,0.1417925063078922,0.2893952343988468,0.23511322746133537,0.4335631641767667,0.032418862860974895,0.1486416930155618,0.057944562764575214,0.20980474887233963,0.165181066599606,0.3159400579220954,0.052327677731673586,0.2031307796421993,0.15010087317154952,0.35165513208032034,0.4482757320927114,0.4779159640892519,0.19881361947273563,0.3366929547491601,0.02041716040068737,0.11105868593728978,0.2610605629741397,0.3825990651512215,0.7691335495200972,0.8673914482426968,0.0725358603881135,0.20438238445993306,0.46129343224778907,0.5493105327130223,0.19665535018232114,0.8631962781340374,0.0,0.3838383838383838,0.2149633843084071,0.06924321238458499,20.94768257349736,2.6612656278300038,0.6801915030676298,0.7921273588288473,7.546226395798025,2.756035231215933,0.401701657651361,0.5693082497849162,0.41919424340041,0.968813366858626,1
322,0.5850522271046407,0.7352196369589653,0.5030040584668688,0.6402261900191248,0.5609065943298797,0.6648945230372885,0.12472777232901357,0.32905431226743576,0.11880568920944798,0.30976942901455146,0.4146784074357864,0.578302245413407,0.1672678035779725,0.3520472574184794,0.1647845285338308,0.3376987439007386,0.2716381230302829,0.4548968383921506,0.1549594992837392,0.33039650157394895,0.18279434283905785,0.3674728552692029,0.30588880830862514,0.4831513339734718,0.9378205133757537,0.9532185181287838,0.05363283336109538,0.19514684198656557,0.21487823566645567,0.020388446546956724,0.3280474397841223,0.8543158876636573,0.15004830595995602,0.478728720391778,0.3247115143704281,0.09494362484294092,18.523190925224654,3.043065042195225,0.7672464960127002,1.0922482322210987,16.382858087435583,5.055919959964266,0.5329048328734891,0.7347057011862007,0.2657184153472177,0.9646313510760218,1
323,0.8094661445968072,0.8067493958407566,0.7640613093020876,0.799544035584817,1.2159991660356118,1.090739972751834,0.3824118806283258,0.5216191695108365,0.1796553985878019,0.315958035635709,0.566761012996316,0.6602605661035321,0.19433845256856325,0.33223560568508753,0.26748858943921405,0.4033577098386335,0.5296804038579614,0.6123531216574226,0.3153172769647974,0.4330016625874677,0.2568994221756037,0.3778815970701109,0.3388856345681539,0.6041334016688833,1.7606161326749896,1.547541591463995,0.08672019269340975,0.23578747044275636,0.3542263610315186,0.08918338108882522,0.25399099467867375,0.8376483831354892,0.04891526811297585,0.42637126483831356,0.5477357869349746,0.14521760622729366,24.609673837831306,3.708038738592707,0.9345637523539714,1.106551964736319,14.062385941933972,5.652681347661962,1.0178706702993314,1.299081132090317,0.1141777109805529,0.8424266560467277,1
324,0.7347571666579565,0.8820047880885645,0.3936613177946172,0.5744285860384708,0.5972146805853149,0.7703717095764293,0.28084717841651424,0.38705423134172606,0.2756676252939639,0.42753799694732697,0.4210391646198066,0.5288696250381869,0.34011304139012283,0.45985838758157876,0.48240640862294226,0.5628098324547463,0.49974959498301547,0.5740669386143599,0.23941637219754378,0.3802230184083077,0.25146632176639666,0.39046538127740654,0.3690648250849229,0.49450433623207013,1.1779064649594984,1.1138210082129334,0.07436187525476876,0.21812773379636596,0.40747321661876146,0.7717272014632872,0.29918996603083353,0.804912464071074,0.18813692187091716,0.47143977005487325,0.4384051455448132,0.11809393378279502,18.80908606409488,3.196232005356394,0.6855788869220732,0.730300624323462,16.090729412369612,8.673995784889671,0.9524733098964804,2.0963032936119044,0.1109369642944605,0.9237677141096734,1
325,0.1974521261002679,0.42601812129628813,0.10740307439724456,0.2727608654096407,0.2558668818982013,0.3900413106279702,0.09120473092231152,0.24166620507272743,0.18225244592422501,0.3817070419326633,0.31937409739762723,0.42191857466328914,0.2213808711825488,0.4143904556654286,0.3229387913892078,0.5918174376344397,0.24234892732491392,0.4196624887566154,0.03733257990815155,0.146986149148312,0.0377582423268274,0.1637881219175974,0.19581792862610026,0.3327413848819852,0.9154400066972828,0.9490553021689276,0.004214831725985458,0.050618086555201565,0.23551473402219672,0.4014925373134328,0.14328358208955225,0.3184845005740528,0.005243015690776885,0.3632988901645618,0.22362753827292112,0.07852547768762677,16.581143054973044,4.396811058561267,0.9043285382683732,1.373588130666742,15.928266971087707,3.2377304851966944,0.3984012970028435,0.45072680271220306,0.3353597920012235,0.9960255482330832,1
326,0.6233020726758858,0.5639366796134234,0.8933257614817804,0.6177767774132321,0.37295175350762083,0.5610485997749802,0.17702533955788838,0.33434225098705866,0.1705418317351368,0.3357419584527804,0.555458760573332,0.7847294254649538,0.24816019703240133,0.3949953274122426,0.19386842919148076,0.39401828683954154,0.23418131775512263,0.38852455254563706,0.1672798381952155,0.3470119939977808,0.10103595568789744,0.27577731852515563,0.860323968910871,0.5886676374047896,2.3274808972443726,1.332536582040825,0.1143837128293126,0.24468216622173414,0.370142323609569,0.115776723528818,0.25345715150903403,0.9947511860300797,0.14535177147471484,0.2712223680226103,0.5028085597413084,0.1300934595843789,19.540214113162055,3.2959587820206306,0.7041690920133891,1.0705087742142378,11.311380129678598,4.47575122139241,0.5503951106083526,0.9959347213623295,0.31431141315210875,0.47534394560416865,0
327,0.5046173442814357,0.6915165874337212,0.19487516401847813,0.34615476010084284,0.6235131659982741,0.7015364683732844,0.2927954302248845,0.4259257341014535,0.1604564305802325,0.3165004205302663,0.8589073785471344,0.8792290663214417,0.26477787146555665,0.38840090292873597,0.2003798358799939,0.3751937815090184,0.40008788410579216,0.5510217965139163,0.2001814504289558,0.33877503363425404,0.23271406477486167,0.3823999879357661,0.31216314762170666,0.4182854505759615,2.913041053911366,2.197693644706198,0.13618210888877608,0.2882481875030622,0.3396619117721712,0.1122899639575613,0.45494695162190973,0.09787298847657241,0.1844763693588507,0.5125133255495202,0.5210494521948177,0.09968941189098242,17.346481839069074,3.61898698155417,0.6589550704474361,0.7825648199132321,2.4774274290002563,5.411033377392793,0.7257242079575694,0.7711709533794259,0.17833605866904514,0.9801243452293534,1
328,1.1492663666294858,1.3849042418334419,0.6802715055579062,0.8695076878388722,0.6095381474672102,0.7342816298745101,0.21515649536520637,0.4188961630590642,0.3064724237470672,0.4953116405524249,0.5918369135351359,0.6416360119161936,0.3720485613292818,0.5493492174168989,0.5235069156506019,0.6505776597759634,0.6970672934728258,0.7112869102981706,0.35242746086387944,0.43493433499401457,0.33893240924650947,0.4731093464850651,0.5307056877187584,0.6652835044453036,1.4881990418093003,1.426842725420947,0.07123652425093273,0.2109297773266819,0.27185660986961036,0.6772568175699065,0.30901188507250277,0.7689141890072695,0.44128620331551216,0.40424631716604487,0.5661904104745786,0.17539406167782137,25.70361714219901,3.2408901227133278,0.8029016772702188,1.2481520794216074,6.297951051103413,4.823912200755503,1.1050437468203298,1.5899208113923355,0.17849363751003094,0.8171548379021155,1
329,0.228581252969409,0.46384693142374817,0.13628001061715228,0.3228113315308317,0.14015108076792554,0.312293001165084,0.05176377020410142,0.17761321027161586,0.11841423066854122,0.2886767016642835,0.3955264439327096,0.5062639537178615,0.15783605914577978,0.3096050668598811,0.1636177876569545,0.31470649650755467,0.1321472413826538,0.37208149606566376,0.11484651820429534,0.27720647207586435,0.1825251915450623,0.3265015306781216,0.10849501168371552,0.2832502762003871,0.9168447498424394,0.8580107872152938,0.0030789689727056774,0.044321988709748704,0.3285984389392544,0.8947011198914044,0.2675619333882775,0.991467494061182,0.06404227468851505,0.25835070538614435,0.20357916554238897,0.07531257115152858,21.50415040596585,2.3956531813926003,0.7738321851560114,0.849644580732445,13.002221513304416,3.6975648612768723,0.3910806649542575,0.615296520828012,0.4144126738794436,0.97579275198188,1
330,0.6279117219677692,0.6920897050282395,0.2861934010178117,0.4175052059473095,0.39323934961832063,0.47000479902408154,0.05562923155216285,0.20669259363996517,0.18570533435114506,0.46520637653115726,0.802727402374894,0.5074639264542125,0.29736450008481763,0.5496190082101449,0.2923102503816794,0.6567779140306741,0.20750546310432572,0.41482387624379213,0.14030838982188296,0.2767774864346251,0.18711845394402038,0.3080210716128833,0.2813870064461408,0.40862394359097437,1.0543285553859203,1.13725193872638,0.024609891603053435,0.12737703388689234,0.19236641221374046,0.11348600508905853,0.19423240033927056,0.8676844783715013,0.02374893977947413,0.6741306191687871,0.345452782260996,0.09083185616122932,26.900259391493986,2.6516056191800255,1.1057030629639988,1.2801525235679052,15.465590230886573,3.9947228399359,0.45437114986500027,1.1076382237655877,0.3764825482887157,0.25491805639563353,0
331,0.23060001058726934,0.49641082537922876,0.24948740983535717,0.44068588534101155,0.431036844604814,0.5883808282032612,0.13391455559396742,0.2793652801681626,0.12113682693055615,0.29963751241491776,0.2067940368609827,0.3400905488195097,0.15685806896849747,0.327189112776657,0.15440173562075968,0.35704071864731,0.3684472651570805,0.5355055748999759,0.12827559046713624,0.2768491542558052,0.06281433148956397,0.20197944573960705,0.2519408643533123,0.40163063353047357,1.417511840369906,1.4107137383888284,0.02232119584287628,0.12095993455747087,0.3337366578799533,0.25258199732077263,0.12657188539821096,0.426213214640681,0.0028520807225271166,0.2941964478631001,0.2811100411915771,0.10182837842326214,21.16773111793796,3.2104072617220316,0.8071358975213859,0.995635810317709,3.317000019353819,5.024216136837672,0.5756628097728101,1.0376850180631612,0.33495710652239513,0.9081256856292117,1
