participant_id,response_latency_mean,response_latency_median,response_latency_std,response_latency_p75,response_latency_p90,response_latency_max,turn_duration_mean,turn_duration_median,turn_duration_std,turn_duration_p75,turn_duration_p90,turn_duration_max,turn_words_mean,turn_words_median,turn_words_std,turn_words_p75,turn_words_p90,turn_words_max,silence_gap_mean,silence_gap_median,silence_gap_std,silence_gap_p75,silence_gap_p90,silence_gap_max,n_response_latencies,participant_turns,interviewer_turns,total_words,session_duration_s,speak_time_ratio,words_per_second,silence_total_s,silence_ratio,quality_sufficient
310,1.666689189189196,1.4584999999999795,1.5218656840054567,2.3012500000000387,3.2854999999999888,6.574999999999932,1.931418918918919,1.0199999999999818,1.960833475617331,2.8025000000000126,4.939500000000049,9.925000000000011,7.6824324324324325,4.0,9.005281605034636,9.25,21.30000000000001,38.0,1.6414853556485376,1.1800000000000637,1.5130571558597896,2.1299999999999955,3.513000000000011,10.092999999999961,74,148,92,1137.0,782.9250000000001,0.36510521442028293,3.977610634948399,392.3150000000005,0.5010888654724277,1
311,1.573676470588228,1.5049999999999955,0.7945586907055889,2.1937499999999375,2.548499999999995,3.5850000000000364,1.5562790697674447,1.080000000000041,1.2897925557424932,2.1000000000000227,3.1360000000000023,6.710000000000036,4.984496124031008,3.0,4.433810365646247,7.0,11.200000000000003,21.0,1.7495422222222194,1.4950000000000045,1.210029714692787,2.375,3.16700000000003,8.840000000000032,68,129,97,643.0,717.997,0.27961119614705965,3.2028292488543477,393.64699999999937,0.5482571654199103,1
312,1.4808064516128974,1.25,0.962162045213119,2.007499999999993,2.912999999999993,4.689999999999941,2.4912698412698413,1.2799999999999727,2.688857367555725,3.6850000000000023,6.465000000000003,12.659999999999968,9.555555555555555,4.0,11.7625687964559,13.0,28.0,59.0,1.4355980861244002,1.2000000000000028,1.033518981150444,1.8000000000000682,2.903999999999974,5.8799999999999955,62,126,84,1204.0,719.12,0.43650572922460784,3.8356164383561646,300.0399999999996,0.41723217265546725,1
313,1.4828627450980498,1.492999999999995,0.6804041480550385,1.9050000000000438,2.4150000000000205,2.9250000000000114,2.349517543859647,1.4650000000000318,2.2708918923045025,2.8774999999999906,5.7070000000000025,13.079999999999927,6.587719298245614,4.0,7.529837028488233,7.0,17.700000000000003,43.0,1.554533678756481,1.4150000000000205,0.8617228797035613,1.9200000000000017,2.5940000000000176,5.15500000000003,51,114,80,751.0,673.095,0.39793045558204976,2.803860441673358,300.02500000000083,0.44573945728314845,1
314,0.7054057971014464,0.3849999999999909,0.9686490116613294,1.0450000000000728,1.2576000000000023,5.894999999999982,2.715114666666664,2.4399999999999977,1.6602330375135779,3.7000000000000455,5.0,9.835000000000008,8.821333333333333,7.0,6.854882315222891,13.0,19.0,33.0,0.7987531914893652,0.5625000000001137,1.3481444469061377,0.9362500000000011,1.4865000000000126,25.39,69,375,96,3308.0,1513.3890000000001,0.6727734904905474,3.248972664629023,375.41400000000164,0.24806180036989936,1
315,1.2127457627118647,1.3199999999999932,0.6450474846066012,1.669999999999959,1.9243999999999921,2.954999999999984,3.5033925925925917,1.8500000000000227,3.6075351595448804,5.689999999999998,9.599999999999959,15.139999999999986,10.14074074074074,5.0,11.819107544777095,16.0,25.60000000000001,50.0,1.3712197309417031,1.1920000000000073,0.8509541103412399,1.7800000000000296,2.3600000000000136,4.8700000000000045,59,135,89,1369.0,899.87,0.5255848066943001,2.8945487760012525,305.7819999999998,0.3398068609910318,1
316,2.3362162162162177,1.5950000000000273,2.403938043172642,3.1225000000000023,4.8340000000000165,13.460000000000036,1.5122794117647016,1.1299999999999386,1.240589854317268,2.0449999999999875,3.0950000000000273,5.449999999999989,4.647058823529412,3.0,4.2435581140274286,7.0,10.5,20.0,1.9727731092437018,1.519999999999996,1.6957868823060482,2.4975000000000023,3.6679999999999966,13.460000000000036,74,136,103,632.0,801.65,0.25655834840641106,3.0728837458063976,469.520000000001,0.5856920102289042,1
317,1.9837213114754084,1.919999999999959,1.0983038358192745,2.5249999999999773,3.203000000000088,4.823999999999955,2.1635357142857146,1.3899999999999864,1.8231425426628998,3.1950000000000074,4.719800000000025,8.340000000000032,5.732142857142857,3.5,5.393418844919676,9.0,13.0,22.0,1.90420812182741,1.6999999999999886,1.1701214576790024,2.495999999999981,3.1579999999999813,7.037000000000035,61,112,86,642.0,735.1099999999999,0.32963229992790205,2.649432971821918,375.1289999999998,0.5103032199262694,1
318,1.3555555555555518,0.9699999999999704,1.3120375258108345,1.6599999999999682,2.684000000000015,7.730000000000018,3.3752941176470608,2.7150000000000034,2.8227320258865145,5.1825000000000045,6.619000000000006,12.680000000000007,10.264705882352942,8.0,9.50946532649695,17.25,21.60000000000001,43.0,1.380875912408758,0.9800000000000182,1.1583063866405134,1.6500000000000057,2.588000000000034,7.730000000000018,45,68,70,698.0,515.6600000000001,0.44509948415622713,3.0411293133495976,189.17999999999984,0.3668696427878831,1
319,1.1749122807017527,1.0,1.031393407350655,1.4700000000000273,2.199999999999988,5.410000000000082,2.0978504672897187,1.5100000000000477,1.7292227350343252,2.9449999999999648,4.4260000000000135,9.189999999999998,6.364485981308412,5.0,5.483011184711612,9.0,13.0,24.0,1.406594594594595,1.1999999999999886,1.003989217651252,1.740000000000009,2.607999999999992,7.409999999999968,57,107,79,681.0,599.79,0.37424765334533744,3.033812981690205,260.2200000000001,0.43385184814685157,1
320,0.799494949494956,0.5049999999999955,0.8583436289319264,1.2449999999999761,2.006999999999994,4.235000000000014,1.5676100628930814,1.1799999999999784,1.149465398911585,1.9700000000000273,2.929999999999975,6.300000000000011,4.754716981132075,4.0,4.419392628994226,6.0,11.200000000000017,23.0,1.3949103942652339,0.9549999999999841,3.3164157503616463,1.75,2.503999999999997,53.790000000000006,99,159,121,756.0,806.01,0.3092393394622895,3.0330992978936817,389.18000000000023,0.48284760734978505,1
321,1.2366463414634132,1.0925000000000011,0.9884170810670688,1.6812499999999915,2.468000000000026,5.059999999999945,2.380737704918034,1.3249999999999886,2.658721086621758,3.302500000000009,5.389499999999988,13.840000000000003,7.516393442622951,4.0,8.84866722071227,9.0,18.0,49.0,1.4556681034482724,1.1274999999999977,1.3437571161703523,1.7475000000000165,3.0679999999999383,10.579999999999984,82,122,111,917.0,759.185,0.38258132075844514,3.1571699087622638,337.7149999999992,0.44483887326540855,1
322,1.2452461538461501,1.1619999999999777,0.8225308978207563,1.8909999999999627,2.4376000000000206,3.4829999999999472,2.397623115577892,1.650000000000034,2.1955137523715504,3.839999999999989,5.40899999999997,12.635999999999967,7.874371859296482,5.0,7.689273118302621,12.0,19.0,42.0,1.3118835616438334,1.1075000000000088,0.8487705977105954,1.5972500000000025,2.5041000000000184,5.888000000000034,65,199,94,1567.0,981.3779999999999,0.48618065617937284,3.2842408834545065,383.06999999999937,0.39033889082494144,1
323,1.0654545454545443,0.8600000000000136,0.9169074865235696,1.5800000000000125,2.47199999999998,4.160000000000025,2.93946564885496,1.839999999999975,2.9812969955268724,4.240000000000023,6.740000000000009,14.339999999999975,10.244274809160306,7.0,11.209382386274983,13.0,24.0,53.0,1.1293548387096777,0.9899999999999949,0.7126464912948962,1.4699999999999989,2.132000000000039,4.160000000000025,55,131,87,1342.0,740.4499999999999,0.5200486190829898,3.485080634689799,245.07000000000005,0.3309744074549262,1
324,0.6814666666666691,0.6000000000000227,0.5348144683491246,1.0600000000000307,1.5229999999999793,1.8449999999999989,1.6762195121951229,1.4300000000000068,1.063237566372685,2.2624999999999993,3.0660000000000207,6.539999999999964,5.310975609756097,4.0,4.521722801871659,7.0,10.700000000000017,27.0,0.9323725490196068,0.7300000000000182,0.7549945840809328,1.2974999999999994,1.840999999999991,3.830000000000041,75,164,92,871.0,642.13,0.4281064581938239,3.168424881775189,237.7549999999997,0.370259916216342,1
325,1.3483409090909098,0.9650000000000318,1.4559321279007866,1.7974999999999568,2.4524000000000146,9.139999999999986,5.476063829787239,5.400000000000006,3.693083010654558,7.855000000000018,10.99200000000003,14.593000000000018,19.138297872340427,18.5,13.91279914616339,26.75,42.7,52.0,1.1615819209039513,0.9200000000000728,1.0231953468743082,1.4399999999999977,2.2440000000000007,9.139999999999986,44,94,84,1799.0,820.34,0.627483726259844,3.494900437105388,205.59999999999937,0.25062778847794737,1
326,1.3768493150684915,1.079999999999984,1.32938329168008,1.8400000000000034,3.172000000000002,6.240000000000009,1.7021212121212128,1.2399999999999949,1.641075819056958,2.1650000000000205,3.8720000000000145,10.239999999999895,5.161616161616162,3.0,5.821775685776323,6.5,14.0,39.0,1.6386802030456837,1.3100000000000023,1.2719006459074764,2.269999999999982,3.591999999999996,6.240000000000009,73,99,99,511.0,614.37,0.27428097075052504,3.0324609815441206,322.8199999999997,0.525448833764669,1
327,0.9175645161290297,0.825000000000017,0.4878182045356459,1.1950000000000074,1.5671000000000135,2.1299999999999955,3.5542933333333373,3.259999999999991,2.7795652646811932,5.460000000000036,7.444000000000008,11.029999999999973,10.453333333333333,8.0,9.784740954954072,15.0,24.0,41.0,1.2242701149425292,1.079999999999984,0.7426847860335732,1.568000000000012,2.2790000000000545,4.199999999999989,62,75,100,784.0,619.9599999999999,0.42998257952125996,2.941044070645076,213.02300000000008,0.34360765210658767,1
328,1.191617647058822,0.8199999999999932,1.5154048287446853,1.414999999999985,2.171000000000045,9.639999999999986,4.848613138686135,3.9599999999999227,4.077367510274491,7.649999999999977,10.576000000000024,16.459999999999923,14.802919708029197,11.0,13.66002181019002,24.0,33.0,53.0,1.0585063291139223,0.8300000000000409,1.029338789119963,1.3100000000000023,2.0640000000000103,9.639999999999986,68,137,101,2028.0,1014.62,0.6546884547909566,3.05302140728028,250.8659999999996,0.2472511876367503,1
329,0.8401874999999941,0.7815000000000012,0.3980670303819233,1.1542499999999976,1.3899999999999864,1.9399999999999977,7.2156538461538515,3.6850000000000023,8.51613466373958,10.683000000000003,16.778000000000013,45.08000000000004,18.942307692307693,7.0,23.566120941152317,27.0,45.49999999999999,125.0,1.195234374999997,0.8949999999999818,1.023216989483837,1.3899999999999864,2.539300000000009,6.400000000000091,48,52,77,985.0,651.98,0.5754992484432042,2.625168570469117,152.9899999999996,0.23465443725267585,1
330,1.8709259259259274,1.5449999999999733,1.2045458165394392,2.249999999999986,3.5299999999999727,5.569999999999993,1.6855263157894718,1.2050000000000125,1.2153918522726075,2.347500000000011,3.5689999999999773,5.919999999999959,4.228070175438597,3.0,3.4869055494614245,6.0,9.0,17.0,1.9146039603960412,1.5049999999999955,1.6368585862167344,2.1899999999999977,3.675999999999954,12.689999999999998,54,114,89,482.0,695.77,0.27616884890121707,2.508456934686446,386.75000000000034,0.5558589763858751,1
331,1.0729999999999955,0.9449999999999932,0.8253227651450318,1.5125000000000277,1.8549999999999671,5.2299999999999045,3.328842975206619,2.519999999999982,2.9270268643453567,4.78000000000003,8.230000000000018,12.140000000000015,12.206611570247935,8.0,11.683086139444676,19.0,33.0,47.0,1.2811711711711693,1.0300000000000011,1.073678310689274,1.6299999999999955,2.257999999999993,10.06000000000006,60,121,102,1477.0,790.63,0.5094544856633328,3.666923210606015,284.41999999999956,0.35973843643676506,1
332,1.3466216216216242,0.8500000000000085,1.396141668861905,1.8774999999999835,3.2820000000000125,6.569999999999993,1.9669078947368392,1.2199999999999989,1.9011098675139042,2.759999999999991,3.919000000000011,9.620000000000005,5.842105263157895,3.0,6.392949717789342,8.0,12.900000000000006,34.0,1.3206854838709694,1.095000000000013,1.038268921182037,1.6849999999999739,2.656000000000029,6.569999999999993,74,152,97,888.0,748.22,0.3995749913127149,2.9701976786968634,327.5300000000004,0.43774558284996445,1
333,1.2887931034482802,1.1699999999999875,0.915813332858886,1.8375000000000057,2.491999999999928,3.8500000000000227,2.683051948051946,2.0049999999999955,2.209714481151464,3.8974999999999795,5.970000000000018,11.840000000000032,8.766233766233766,6.0,7.489206265740576,13.0,19.0,40.0,1.3805952380952404,1.1800000000000068,0.8792231661247044,1.8324999999999534,2.4779999999999176,4.300000000000068,58,154,99,1350.0,878.93,0.47010569669939556,3.2672620344151624,347.9100000000006,0.395833570363966,1
334,1.3758412698412683,1.0,1.1004912641287954,1.6329999999999814,2.9679999999999875,5.960000000000036,3.296305970149252,2.1759999999999877,2.950135653920255,5.017250000000001,7.764600000000031,13.032999999999902,11.17910447761194,7.5,10.333145297311614,17.0,27.0,47.0,1.4720772532188848,1.1200000000000045,1.1557428479175773,1.7930000000000064,2.7548000000000004,8.220000000000027,63,134,100,1498.0,908.03,0.4864431791901146,3.3914037649562507,342.99400000000014,0.37773421582987365,1
335,0.8488607594936741,0.650000000000091,0.7961012392552307,1.1400000000000148,1.461999999999921,5.659999999999968,2.5512426035502944,1.5,2.7969944129149145,3.039999999999992,6.256000000000001,13.56000000000006,8.242603550295858,4.0,9.845869363209317,10.0,22.0,59.0,0.9077407407407443,0.8500000000000227,0.6850696689411614,1.2275000000000134,1.5909999999999769,5.659999999999968,79,169,102,1393.0,785.4100000000001,0.5489616887994802,3.230819185453198,245.09000000000097,0.3120535771125921,1
336,1.1640714285714222,1.1300000000000097,0.6655188592675744,1.7825000000000024,2.0330000000000212,2.4700000000000273,2.793963768115939,1.8760000000000332,2.445333385911312,3.989999999999995,6.648300000000006,12.099999999999966,7.079710144927536,5.0,6.6485931760284345,11.0,17.299999999999997,29.0,1.4037991631799163,1.2069999999999936,0.8530312486239892,1.934500000000014,2.6180000000000065,4.150000000000091,70,138,102,977.0,849.02,0.454131822571906,2.5339305490355786,335.508,0.3951709029233705,1
337,1.5260810810810785,1.2300000000000182,1.7589276659278512,1.8875000000000313,3.9110000000000253,9.289999999999964,3.840778443113777,3.234999999999957,2.8863501793958095,5.905000000000008,8.112000000000073,12.830000000000155,13.805389221556887,12.0,10.6701147229915,20.75,29.69999999999999,45.0,1.096099773242625,0.8799999999999955,0.9740106808304729,1.3099999999999454,1.9299999999999784,9.289999999999964,74,334,108,4611.0,1811.62,0.7081065565626354,3.5944247829001688,483.3799999999976,0.26682196045528184,1
338,0.8993333333333311,0.7399999999999807,0.47620443789056127,1.1599999999999682,1.6799999999999502,1.950000000000017,4.440476190476189,4.3700000000000045,3.7159888036854483,7.269999999999982,9.509999999999984,13.759999999999991,13.380952380952381,7.0,12.190848208609255,21.0,32.60000000000001,44.0,1.1705109489051084,0.9700000000000273,0.7513766646735107,1.509999999999991,2.0979999999999905,4.479999999999961,45,63,75,843.0,545.48,0.5128510669502088,3.0134048257372665,160.35999999999984,0.2939796142846664,1
339,0.9544264705882403,0.9880000000000031,0.49127574969713517,1.264750000000003,1.566000000000014,2.0060000000000002,3.0366304347826056,2.314,2.615650015025464,4.472499999999968,6.834999999999944,13.73700000000008,7.333333333333333,5.0,6.660867042544395,10.75,18.0,30.0,1.1505258620689696,1.0,0.7495587318113257,1.4457499999999897,2.0054000000000003,4.903999999999996,68,138,95,1012.0,810.33,0.5171411647106728,2.414957463817401,266.92200000000093,0.3293991336862771,1
340,1.7327843137254908,1.3349999999999795,1.3575920481373314,2.125499999999988,3.4099999999999966,6.810000000000002,2.520470588235291,1.9149999999999991,2.0513450570912255,3.7750000000000057,5.536000000000002,9.29000000000002,8.676470588235293,6.5,7.383290308429347,13.25,17.300000000000004,35.0,1.5315695364238426,1.2199999999999989,1.0167074211709213,1.852499999999992,2.7420000000000186,6.810000000000002,51,68,84,590.0,536.89,0.319231127419024,3.4424010455563896,231.26700000000025,0.43075304066009845,1
341,1.2276249999999964,0.7750000000000057,1.287897748027775,1.6300000000000239,2.6790000000000234,6.730000000000018,2.333999999999999,1.5600000000000023,2.0979311020838836,3.439999999999941,4.9819999999999816,10.980000000000018,7.624242424242424,4.0,7.721164549589429,11.0,19.0,42.0,1.1586181818181827,0.8999999999999773,1.0759109035587944,1.5649999999999977,2.3419999999999845,7.080000000000041,80,165,111,1258.0,790.29,0.48730212959799557,3.2665991534886145,318.62000000000023,0.40316845714864197,1
343,1.8187012987012983,1.0600000000000023,1.8239961484988299,2.6399999999999864,4.09799999999997,8.400000000000006,1.8665354330708612,1.4500000000000455,1.5567507944902677,2.4699999999999847,3.7620000000000005,7.810000000000002,5.68503937007874,4.0,4.940115060347645,7.0,11.0,26.0,1.7467088607594956,1.339999999999975,1.4412465785035105,2.1700000000000728,3.555999999999995,8.400000000000006,77,127,111,722.0,786.51,0.30139476929727455,3.0457709344020327,413.9700000000005,0.5263378723728884,1
344,0.8660714285714316,0.6700000000000443,0.8054576011677563,1.212500000000034,1.7470000000000028,4.75,3.5754437869822437,2.519999999999982,3.1477689964678324,5.349999999999909,8.359999999999937,14.599999999999909,11.502958579881657,7.0,11.225037663043537,17.0,27.0,51.0,1.105642857142859,0.9100000000000534,1.186289961370733,1.3425000000000296,1.8329999999999869,13.329999999999927,84,169,112,1944.0,1015.4900000000001,0.5950329397630691,3.217211419114609,309.5800000000005,0.304857753399837,1
345,0.9536666666666662,1.0499999999999972,0.5778333997862122,1.2749999999999915,1.5800000000000125,2.3499999999999943,4.673737864077669,4.269999999999982,3.7332931634022772,7.150000000000006,10.628000000000043,13.210000000000036,13.941747572815533,10.0,12.857565671784128,21.0,32.8,50.0,0.9308539325842683,0.875,0.606622266464005,1.240000000000009,1.693000000000035,3.719999999999999,51,103,76,1436.0,744.737,0.6463959760291216,2.9829973306743947,165.69199999999975,0.22248391042743917,1
346,0.7898484848484841,0.5549999999999784,0.8537058119790433,1.0399999999999636,1.6399999999999864,5.6299999999999955,2.2370547945205517,1.5549999999999784,2.1559497693491085,2.8525000000000205,5.124000000000003,11.269999999999982,7.715753424657534,4.0,8.589856939470556,11.0,19.0,47.0,1.0994270833333293,0.8400000000000034,0.9437327177754381,1.337500000000034,2.254999999999995,6.839999999999918,66,292,93,2253.0,1171.64,0.5575262025878265,3.4490676954165465,422.1799999999985,0.360332525349082,1
347,2.579444444444448,1.6900000000000048,3.0173991846466377,2.4875000000000043,5.866999999999994,17.810000000000002,2.206379310344824,1.4549999999999983,1.6240686437376766,3.5600000000000023,4.151000000000006,6.5400000000000205,7.603448275862069,5.5,5.944976596260346,11.0,16.0,26.0,1.8960135135135152,1.454999999999984,1.9750808193743956,2.0775000000000006,2.9229999999999934,17.810000000000002,54,58,91,441.0,538.59,0.23760188640709964,3.4461201844182283,280.61000000000024,0.5210085593865468,1
348,0.86176470588235,0.7950000000000159,0.5602492648405014,1.2849999999999824,1.5929999999999496,2.3799999999999955,2.671081081081086,1.509999999999991,2.8819995409066643,3.8800000000000026,6.520000000000039,12.920000000000016,8.64864864864865,5.0,9.581935564636225,10.5,21.0,46.0,1.1354634146341436,0.9899999999999949,0.7831384046620605,1.5,2.006000000000003,4.860000000000014,68,111,95,960.0,665.24,0.44568877397631007,3.2378832338358743,232.76999999999944,0.3499037941194147,1
349,2.103333333333331,1.79999999999999,1.4267194127887526,2.9025000000000176,3.9750000000000796,7.309999999999945,2.421690140845073,2.1299999999999955,1.9534243335722028,3.3299999999999272,5.448000000000015,9.849999999999994,6.962441314553991,5.0,6.359975909584853,11.0,16.80000000000001,27.0,1.6129508196721278,1.3400000000000318,1.0427893619130346,2.0599999999999454,2.938,7.309999999999945,66,213,93,1483.0,1136.16,0.45400295732995394,2.875033926563527,491.949999999999,0.43299359245176644,1
350,1.1941034482758661,0.6350000000000051,1.3557188917457714,1.635999999999978,3.2840000000000034,6.600000000000023,3.6698239999999998,3.0200000000000387,3.279127962282652,5.37600000000009,8.205999999999952,14.789999999999964,11.536,7.0,11.238892472125535,16.0,29.0,50.0,1.1713459715639785,0.9499999999999886,0.9136076961605396,1.4950000000000045,2.299999999999983,6.600000000000023,58,125,87,1442.0,817.0,0.5614785801713585,3.1434750004359886,247.15399999999946,0.3025140758873922,1
351,0.5749999999999965,0.469999999999942,0.3996102267626977,0.7425000000000068,1.2020000000000408,2.009999999999991,3.448135593220337,1.9850000000000136,3.4967994928904513,5.049999999999997,8.383000000000028,14.939999999999998,9.966101694915254,6.0,10.512246452646721,13.0,25.299999999999997,46.0,0.9536893203883496,0.8650000000000091,0.6134400696173691,1.2999999999999936,1.7099999999999795,3.010000000000005,60,118,89,1176.0,717.75,0.566882619296412,2.890287062524579,196.46000000000004,0.2737164750957855,1
352,1.0972972972972936,1.1500000000000057,0.4921747033740605,1.3100000000000023,1.6619999999999433,2.4399999999999977,5.3709677419354875,5.1200000000000045,3.6671377208219935,8.25,10.500000000000021,13.64,18.0,17.0,13.636604755118183,28.0,35.0,51.0,0.9672592592592549,0.8699999999998909,0.5442132338484115,1.2549999999999955,1.717999999999984,3.5600000000000023,37,93,43,1674.0,711.06,0.7024723652012493,3.351351351351349,130.57999999999942,0.1836413242201775,1
353,0.8887500000000089,0.8599999999999959,0.47268569984010117,1.0900000000000176,1.442000000000036,2.4599999999999227,3.5810344827586214,2.8899999999999864,2.972345636869615,5.3899999999999935,7.6250000000000036,12.439999999999998,10.741379310344827,6.5,10.739165100836296,15.25,28.0,42.0,1.0877948717948713,0.8700000000000045,0.7263472073428271,1.3300000000000196,1.8819999999999935,4.330000000000041,48,116,80,1246.0,739.7,0.5615790185210221,2.999518536350505,212.11999999999992,0.28676490469109084,1
354,1.508064516129034,1.166000000000011,1.10864937985396,1.8374999999999986,3.12,5.289999999999964,1.7851829268292647,1.026000000000007,1.7418029076152048,2.3764999999999787,4.533999999999994,10.199999999999989,5.951219512195122,3.0,6.570262717070497,7.75,15.900000000000006,36.0,1.4644943181818186,1.2375000000000043,0.9978065944699473,1.896749999999983,2.788499999999999,5.6200000000000045,62,82,95,488.0,533.76,0.2742524730215822,3.333674898384404,257.7510000000001,0.48289680755395703,1
355,1.0176800000000024,0.8075000000000045,0.863466303685329,1.3992500000000234,1.9622000000000244,3.670000000000016,3.2906435643564382,2.5,2.551309171154098,4.740000000000009,6.289999999999964,11.160000000000025,10.108910891089108,7.0,8.36293210945223,14.0,23.0,35.0,1.0982259887005634,0.9499999999999318,0.6874280854445232,1.3700000000000045,1.9466000000000008,3.670000000000016,50,101,77,1021.0,630.9399999999999,0.5267616572098778,3.0720163680401957,194.38599999999974,0.3080895172282622,1
356,0.9758928571428569,0.7199999999999562,0.9543037416763852,1.2175000000000225,1.8899999999999864,6.110000000000014,3.198369696969701,2.480000000000018,2.88048285351341,4.6299999999999955,7.290000000000019,13.529999999999973,9.872727272727273,8.0,9.242958752551987,14.0,22.599999999999994,41.0,1.0747540322580618,0.9550000000000125,0.7517278376641527,1.3024999999999523,1.9099999999999766,6.110000000000014,56,165,84,1629.0,889.9300000000001,0.5930028204465527,3.0867999037388327,266.5389999999993,0.29950557909048947,1
