participant_id,tt_response_latency_mean,tt_response_latency_median,tt_response_latency_std,tt_response_latency_p75,tt_response_latency_p90,tt_response_latency_max,tt_turn_duration_mean,tt_turn_duration_median,tt_turn_duration_std,tt_turn_duration_p75,tt_turn_duration_p90,tt_turn_duration_max,tt_turn_words_mean,tt_turn_words_median,tt_turn_words_std,tt_turn_words_p75,tt_turn_words_p90,tt_turn_words_max,tt_silence_gap_mean,tt_silence_gap_median,tt_silence_gap_std,tt_silence_gap_p75,tt_silence_gap_p90,tt_silence_gap_max,tt_n_response_latencies,tt_participant_turns,tt_interviewer_turns,tt_total_words,tt_session_duration_s,tt_speak_time_ratio,tt_words_per_second,tt_silence_total_s,tt_silence_ratio,tt_quality_sufficient,ac_voiced_ratio,ac_n_frames_total,ac_n_frames_voiced,ac_voiced_seg_dur_mean,ac_voiced_seg_dur_std,ac_voiced_seg_dur_median,ac_voiced_seg_dur_iqr,ac_voiced_seg_dur_p10,ac_voiced_seg_dur_p90,ac_voiced_seg_per_min,ac_f0_mean,ac_f0_std,ac_f0_median,ac_f0_iqr,ac_f0_p10,ac_f0_p90,ac_naq_mean,ac_naq_std,ac_naq_median,ac_naq_iqr,ac_naq_p10,ac_naq_p90,ac_qoq_mean,ac_qoq_std,ac_qoq_median,ac_qoq_iqr,ac_qoq_p10,ac_qoq_p90,ac_h1h2_mean,ac_h1h2_std,ac_h1h2_median,ac_h1h2_iqr,ac_h1h2_p10,ac_h1h2_p90,ac_psp_mean,ac_psp_std,ac_psp_median,ac_psp_iqr,ac_psp_p10,ac_psp_p90,ac_mdq_mean,ac_mdq_std,ac_mdq_median,ac_mdq_iqr,ac_mdq_p10,ac_mdq_p90,ac_peakslope_mean,ac_peakslope_std,ac_peakslope_median,ac_peakslope_iqr,ac_peakslope_p10,ac_peakslope_p90,ac_rd_mean,ac_rd_std,ac_rd_median,ac_rd_iqr,ac_rd_p10,ac_rd_p90,ac_mcep0_mean,ac_mcep0_std,ac_mcep0_median,ac_mcep0_iqr,ac_mcep0_p10,ac_mcep0_p90,ac_formant_f1_mean,ac_formant_f1_std,ac_formant_f1_median,ac_formant_f1_iqr,ac_formant_f1_p10,ac_formant_f1_p90,ac_formant_f2_mean,ac_formant_f2_std,ac_formant_f2_median,ac_formant_f2_iqr,ac_formant_f2_p10,ac_formant_f2_p90,ac_formant_f3_mean,ac_formant_f3_std,ac_formant_f3_median,ac_formant_f3_iqr,ac_formant_f3_p10,ac_formant_f3_p90,ac_quality_sufficient,vi_au01_r_mean,vi_au01_r_std,vi_au02_r_mean,vi_au02_r_std,vi_au04_r_mean,vi_au04_r_std,vi_au05_r_mean,vi_au05_r_std,vi_au06_r_mean,vi_au06_r_std,vi_au09_r_mean,vi_au09_r_std,vi_au10_r_mean,vi_au10_r_std,vi_au12_r_mean,vi_au12_r_std,vi_au14_r_mean,vi_au14_r_std,vi_au15_r_mean,vi_au15_r_std,vi_au17_r_mean,vi_au17_r_std,vi_au20_r_mean,vi_au20_r_std,vi_au25_r_mean,vi_au25_r_std,vi_au26_r_mean,vi_au26_r_std,vi_au04_c_rate,vi_au12_c_rate,vi_au15_c_rate,vi_au23_c_rate,vi_au28_c_rate,vi_au45_c_rate,vi_au_overall_intensity,vi_au_temporal_variation,vi_gaze_off_forward_deg_mean,vi_gaze_off_forward_deg_std,vi_gaze_wander_mean,vi_gaze_wander_std,vi_head_pitch_deg_mean,vi_head_pitch_deg_std,vi_head_motion_mean,vi_head_motion_std,vi_head_still_ratio,vi_clnf_valid_ratio,vi_quality_sufficient
355,1.0176800000000024,0.8075000000000045,0.863466303685329,1.3992500000000234,1.9622000000000244,3.670000000000016,3.2906435643564382,2.5,2.551309171154098,4.740000000000009,6.289999999999964,11.160000000000025,10.108910891089108,7.0,8.36293210945223,14.0,23.0,35.0,1.0982259887005634,0.9499999999999318,0.6874280854445232,1.3700000000000045,1.9466000000000008,3.670000000000016,50,101,77,1021.0,630.9399999999999,0.5267616572098778,3.0720163680401957,194.38599999999974,0.3080895172282622,1,0.4220097821253891,67470,28473,0.21505287009063445,0.2459866628343228,0.13,0.24999999999999997,0.02,0.5270000000000005,117.741218319253,146.3012854283005,32.8697194258073,134.0,28.0,120.5,193.0,0.13536306398511574,0.0652154719167382,0.1455,0.09965800000000001,0.0430552,0.212988,0.38435517983760054,0.16853938227565285,0.42113,0.25600999999999996,0.14942000000000005,0.577648,5.8812793799919225,6.03658301869719,6.0736,5.5328,0.0,12.295,0.24312702807119027,0.1440497828526648,0.21204,0.11002,0.130652,0.407568,0.12612943350862219,0.02751877302899265,0.12416,0.02943000000000001,0.094554,0.162718,-0.4602491222210515,0.07101849769794005,-0.47912,0.07768000000000003,-0.53166,-0.350084,1.4854078073964807,0.7070015071219247,1.6359,1.17468,0.34806600000000004,2.39884,-9.626690116952902,0.9970846076295887,-9.4631,1.4717000000000002,-11.155,-8.44162,600.6110044156461,317.3815532494069,539.0,413.34499999999997,257.36400000000003,1048.5800000000002,1574.8356752468787,414.89545824202514,1566.5,478.79999999999995,1052.3,2095.7,2496.5425636843506,493.7188097224606,2464.1,691.0,1896.91,3169.1,1,0.44867545510608203,0.5924937057907876,0.2722295917397454,0.39647459376094685,0.7222260152192361,0.6912819565128449,0.10374543247524752,0.24773866893097313,0.09559156158415842,0.2444846648720697,0.562745082602546,0.665312251953437,0.1455237124752475,0.28920414751359647,0.17001320746817541,0.3299814788258518,0.21464372854314004,0.358511291045353,0.2865578304384724,0.38834057080230827,0.0771850569165488,0.21848709434701297,0.2630604755304102,0.4270404199119381,0.8542115051768034,0.831461513622713,0.03839443190947666,0.15048725223780066,0.19954738330975955,0.011089108910891089,0.26975954738330976,0.7936633663366337,0.18359264497878358,0.4241018387553041,0.3039145062275207,0.10294111373850208,14.723344487442114,2.8889983248133384,0.9157911195658719,1.010807977849023,18.04289306288912,6.033081351633733,0.6615850675780924,0.8013275586871994,0.16250961432809582,0.8905740539472383,1
356,0.9758928571428569,0.7199999999999562,0.9543037416763852,1.2175000000000225,1.8899999999999864,6.110000000000014,3.198369696969701,2.480000000000018,2.88048285351341,4.6299999999999955,7.290000000000019,13.529999999999973,9.872727272727273,8.0,9.242958752551987,14.0,22.599999999999994,41.0,1.0747540322580618,0.9550000000000125,0.7517278376641527,1.3024999999999523,1.9099999999999766,6.110000000000014,56,165,84,1629.0,889.9300000000001,0.5930028204465527,3.0867999037388327,266.5389999999993,0.29950557909048947,1,0.34915094339622643,95400,33309,0.15435125115848006,0.1439963857407711,0.11,0.16999999999999998,0.02,0.35,135.72327044025158,117.77489567384191,30.419732624234435,107.0,24.0,93.0,172.0,0.10438592117389565,0.0571173373341289,0.10649,0.080904,0.0242364,0.17594,0.3509530486431865,0.17178255609243662,0.39587,0.24745,0.09159540000000001,0.545672,3.976572358779699,6.071696983149543,3.7933,5.241099999999999,-0.20575799999999944,10.9312,0.2155443683756042,0.1432201281223758,0.19522,0.10677,0.0919742,0.357192,0.10894008298886187,0.030713830016242772,0.10465,0.04044500000000001,0.0748326,0.151872,-0.41913672169683874,0.061706834177938964,-0.42383,0.07540000000000002,-0.492972,-0.343156,1.475256361644,0.6546770840916095,1.4141,0.8475999999999999,0.39153800000000005,2.4965,-9.707584727851332,1.002543120903435,-9.5633,1.5633999999999997,-11.2,-8.46878,637.2848649707946,302.59551989976353,602.91,397.69499999999994,266.0,1017.1,1588.988132111285,404.7455670105178,1611.5,474.29999999999995,1048.6,2072.0199999999995,2543.216782160048,451.263116837526,2591.3,579.0999999999999,1896.68,3069.1,1,0.6285545696750632,0.8493126770803378,0.5459967665574759,0.6032232078622317,0.626403699310968,0.6004125452482816,0.081068657893746,0.2249057213017554,0.17499239862193608,0.3296972123557647,0.5716441255318347,0.6110624381884019,0.20806155819119695,0.369690778282853,0.23286035551037315,0.40130614425151195,0.33536399337324446,0.48877102883212425,0.21945295496818407,0.3461322885023807,0.060488166271320455,0.2008580098985808,0.49920173417673863,0.5965551628944277,1.58916024063406,1.2630328798355068,0.03325124232840092,0.14209881467025387,0.3699687488233744,0.10704469294777665,0.10629165254715915,0.2533227907677247,0.03976053315260364,0.2861553522346474,0.41475003307461017,0.10754592751713231,20.72256181760484,3.0272808858304727,1.0776337752735157,1.3715209592010615,7.20844920286502,4.214489504338386,0.7264082441184642,0.7632037180281337,0.12534254288824656,0.9297442705422023,1
357,1.1166666666666618,0.9200000000000159,0.8646515033365882,1.25,1.802000000000004,4.310000000000002,1.5395977011494262,1.1700000000000017,1.2768919292857828,2.325000000000003,3.2039999999999966,6.509999999999991,4.64367816091954,4.0,3.906896382641273,7.5,9.400000000000006,20.0,1.2419999999999993,1.009999999999991,0.841780969136272,1.5,2.211999999999996,4.430000000000007,33,87,39,404.0,360.935,0.37110560073143384,3.0161633506289878,155.24999999999991,0.4301328494050173,1,0.2603601648947711,41481,10800,0.14044213263979194,0.17616581647936685,0.08,0.14,0.02,0.34,111.23164822448832,134.43800925925925,39.29237892272904,118.0,60.5,100.0,196.0,0.0730603413311974,0.04192796521975058,0.073206,0.04694600000000001,0.012191200000000001,0.123261,0.27288834685846663,0.13623638929478954,0.313145,0.19446249999999998,0.053529000000000014,0.411731,0.22615813331166668,5.866582231514449,0.0,3.37075,-4.6876299999999995,6.420780000000001,0.18936390550047222,0.1819013397251457,0.13814500000000002,0.11363774999999998,0.0616111,0.39155200000000007,0.08221828160555555,0.03257536702958394,0.0733955,0.046914750000000005,0.0479346,0.130203,-0.38417814888888896,0.058210938300619866,-0.380685,0.07650499999999999,-0.460321,-0.316798,1.2363147907407408,0.52833047429883,1.05295,0.775225,0.705708,2.07041,-9.485519796296296,1.3227263014217725,-9.245650000000001,2.5524000000000004,-11.295,-7.8535900000000005,644.1650400660734,310.1053360310511,605.9,418.64000000000004,283.84000000000003,1059.0,1569.4741814367358,404.79359771396673,1562.7,461.79999999999995,1042.6,2092.340000000001,2499.173099182522,466.5312789272751,2534.1,575.3000000000002,1867.74,3082.0200000000004,1,0.7470498467889909,1.0730826542716416,0.5816087776376146,0.8264103855498803,0.7297518604357798,0.80702931913469,0.3236825402522936,0.4372614551541697,0.15562746123853213,0.34910819592877984,0.3730398194954128,0.49230747739165026,0.18924783474770643,0.36534581114071635,0.3537923694954129,0.5637326724995949,0.4569022391055046,0.5582274918150898,0.2902795649082569,0.43022763883854487,0.15735506720183487,0.3254832835451752,0.45861489965596336,0.6194153159417013,1.2299123443807338,1.1636811140455798,0.06668079013761469,0.2453947031504682,0.5857798165137614,0.5630733944954128,0.4994266055045872,0.857454128440367,0.6456422018348624,0.40905963302752296,0.43668181539154655,0.11231002967247226,14.368505133144009,3.20080486231977,0.74622255498813,1.0196730235910836,14.919453873502446,7.662594505931532,0.7313892793892527,1.710524418350739,0.2181262951248773,0.7246726118743473,1
358,1.499909090909093,1.1640000000000157,1.5233781065027479,1.812499999999993,2.940000000000004,9.409999999999997,2.3597425742574263,1.4600000000000364,2.5948592691707346,2.823000000000036,5.337999999999965,11.61,6.465346534653466,3.0,7.719801408767251,8.0,14.0,38.0,1.6890866666666662,1.355000000000011,1.3683573945265741,1.9732500000000073,3.0916999999999972,9.409999999999997,44,101,50,653.0,585.035,0.4073841735964516,2.7398524759371297,253.36299999999991,0.43307323493466193,1,0.29320430306678397,64791,18997,0.1429420617005267,0.14550138151625366,0.1,0.15,0.02,0.33,123.07264897902488,139.80675896194137,41.67926380502171,125.0,63.5,100.0,204.0,0.07768945447793862,0.04626544615066349,0.075832,0.063524,0.016015200000000004,0.13620800000000002,0.2860379698855083,0.1503148808154188,0.29752,0.20035,0.06695620000000002,0.48574800000000007,1.0748367980833815,6.4083622747339,0.18519,6.4983,-4.83458,8.827260000000003,0.22651641596714744,0.18684037759666336,0.17286,0.17991,0.0643228,0.4657380000000001,0.1050436050423751,0.034723329546323935,0.10568,0.050865999999999995,0.0592954,0.15076600000000007,-0.38754583839553614,0.0621313563934024,-0.39009,0.07347999999999999,-0.463034,-0.31638999999999995,1.3803344106964257,0.6617446269844011,1.3183,1.06209,0.59592,2.4959,-10.013609885771436,1.1181593130218248,-9.8786,1.7728000000000002,-11.432,-8.646479999999999,638.284926963274,269.3054062816506,623.9,320.05999999999995,317.27599999999995,964.2160000000001,1608.0154226037018,420.0484440445819,1592.6,566.1000000000001,1073.1,2147.84,2544.3359552001484,443.8186856617899,2556.9,571.9000000000001,1983.3600000000001,3108.6,1,0.22878262875696798,0.513133341188821,0.31495860571231543,0.5586672280199768,0.4322132223435435,0.5280735280783164,0.06203636710533878,0.2019906366575207,0.2387945572668238,0.4856742186917854,0.24273119780472385,0.40641919724711056,0.33293812275156603,0.565797756016227,0.20383771036147347,0.471035298270308,0.4015956946152521,0.6863445463628409,0.04872384897419689,0.16809972679844487,0.08710196620883857,0.2914490327805293,0.3816766768001839,0.6083376120442664,0.7180011880926384,0.824758731584682,0.03430089115568071,0.17941410603297636,0.36836963392908456,0.05028446640997644,0.08465030745359461,0.7050169530486754,0.0004022757312798115,0.5288776507097294,0.2662637627106817,0.0767524316584565,15.436104238060228,4.815522398924195,0.5026237311731662,0.7616184849583296,13.740681846501205,5.519999137792509,0.3812682909131448,0.7074569447392031,0.47010181695449177,0.9081352676887198,1
359,1.7066000000000012,1.3799999999999955,2.0116462843485565,2.4000000000000057,3.530000000000042,12.910000000000025,3.6806829268292667,2.330000000000041,3.37619176565683,6.133750000000006,8.400000000000057,13.470000000000027,13.737804878048781,8.5,13.123179457885906,24.0,34.0,54.0,1.2242608695652186,0.9799999999999898,1.3245644832498715,1.5,2.5119999999999787,12.910000000000025,75,164,90,2253.0,975.37,0.6188748885038495,3.7324064993240933,309.7380000000003,0.3175594902447279,1,0.376619355837421,103359,38927,0.15966776045939296,0.17229264134035957,0.1,0.18,0.02,0.38,141.5261370562796,134.31219975852235,35.197452437084834,124.0,40.5,100.5,187.5,0.09364746335974311,0.05502990666699865,0.092892,0.08858400000000001,0.0159826,0.16328,0.2869116380117656,0.9810575769648587,0.29421,0.17953000000000002,0.0741762,0.43688600000000005,0.6119565280835411,5.736177823921465,0.11864,4.3065,-4.4832600000000005,7.243140000000003,0.22795026225249057,0.22520431533210977,0.15921,0.13108000000000003,0.0792224,0.4748680000000002,0.10862873714167542,0.02854479760057091,0.10718,0.03700800000000001,0.0745656,0.147184,-0.42718861802861763,0.0622266710782425,-0.43008,0.08345499999999995,-0.50605,-0.34885199999999994,1.221156621111311,0.4932924786915123,1.1027,0.6528399999999999,0.68857,1.9736,-9.409731176304364,1.134762893168973,-9.2824,1.7584,-11.077,-7.983719999999999,600.0433573612323,317.3832520424953,543.15,436.515,251.836,1023.1,1603.1167972388637,403.4608884015114,1593.0,486.70000000000005,1081.16,2122.1,2502.1766524164846,436.16926836410533,2462.4,550.75,1976.4,3089.1,1,0.8805645844127008,1.0998812289105644,0.7552250576197174,0.7547431908657118,1.2101789837169714,1.072712487184427,0.3034793835763452,0.4393647493730857,0.12793054722078306,0.2743256695915063,0.6788369935608023,0.7333846803282223,0.14772020594330548,0.2910477825951017,0.17199974635482201,0.35356511918108513,0.28358741862186365,0.43070988177474356,0.09043281174598476,0.22923059552825534,0.17618592783657758,0.31114307808408986,0.3364797496484346,0.4988940704552434,1.1061659517430242,1.1248277528777224,0.05459983221079121,0.231471052207029,0.4338686995781215,0.9315742728147436,0.1726001036192732,0.6953593368366516,0.05428909777218563,0.42887277033528237,0.45167051387229457,0.11767578030579391,14.108558610623943,3.5417259122065117,0.8005384332360714,0.9568827349467353,21.573102673692595,8.668966253027456,1.5204715969213147,1.6597481573986808,0.0661189358372457,0.8948794015219915,1
360,0.8459999999999978,0.789999999999992,0.4109932220504695,1.0699999999999932,1.4059999999999946,1.8999999999999773,4.831666666666665,4.924999999999997,3.2968880829876555,6.80749999999999,9.959999999999983,11.829999999999984,14.571428571428571,13.0,11.261275528580777,20.0,32.19999999999999,41.0,1.1519512195121935,0.9749999999999943,0.7316610554481425,1.4074999999999847,1.8939999999999801,4.189999999999998,35,42,41,612.0,379.85999999999996,0.5342231348391511,3.015818262455035,94.45999999999987,0.24867056283894035,1,0.439827429609446,44040,19370,0.1841254752851711,0.20324668802988233,0.11,0.22,0.02,0.46,143.32425068119892,219.12196695921529,39.705247324550314,209.0,40.0,182.5,270.0,0.1390495153112287,0.058197795488184746,0.14508,0.06365499999999999,0.0497879,0.20721,0.4385520301488901,0.15572900041275503,0.476905,0.15866250000000004,0.199355,0.590782,7.808881442717295,6.401727295620698,8.46345,7.175624999999998,0.0,14.561100000000001,0.29729748528936506,0.15449880144782976,0.27198,0.16634749999999995,0.153559,0.48480000000000023,0.12291928878988125,0.025835563784106372,0.12434500000000001,0.03422499999999999,0.08938320000000001,0.15454,-0.37315882297367065,0.06573397099119797,-0.37417999999999996,0.08354500000000004,-0.457414,-0.291419,1.719101416623645,0.4720779391280809,1.7312,0.6604500000000002,1.09239,2.34161,-9.231170129065564,1.1942693703045102,-9.0445,1.9716500000000003,-10.977,-7.73128,616.675508233958,288.6520353715258,570.59,380.13,286.1,1006.7,1596.6558873367405,424.421111501525,1595.7,518.5999999999999,1054.7800000000002,2146.1,2574.0915579784214,488.72616142097144,2616.8,665.2999999999997,1895.74,3162.56,1,0.4049653522654755,0.5526050388546571,0.38002924521378434,0.5845114233128028,0.6853890574345883,0.7992081582574002,0.12695266919272497,0.3182395821324264,0.2247818857689853,0.37401775792904196,0.28461095046266754,0.41820042969957627,0.31875225175494576,0.46690676364289196,0.31069265244097,0.4702927851138733,0.3419991239629866,0.4690030302872753,0.17129723205169112,0.3339291669190503,0.18213102217613275,0.35797102077473475,0.2690955238513083,0.43122585832052646,1.3557024965698787,1.5274641234455637,0.057977383375877475,0.18992681109638182,0.3000159540523293,0.3686981493299298,0.15443522654754308,0.26308232291001915,0.0311104020421187,0.3612795149968092,0.36531263189442975,0.09866381845119379,12.137315974242568,2.6363994467088654,0.5218355155321815,0.75263212875945,18.213819115900456,6.279590888209446,0.7391717286710341,0.8004386558353912,0.1994718036352338,0.9657938550022703,1
361,1.0967567567567535,1.0800000000000125,0.5527477018620723,1.240000000000009,1.8719999999999912,3.019999999999982,5.087466666666668,5.170000000000002,3.710828512460374,7.7549999999999955,9.881999999999994,13.419999999999987,17.36,16.0,13.826197356226814,28.0,35.0,52.0,1.1106837606837592,0.9200000000000159,0.6444048821427778,1.25,1.8239999999999896,4.090000000000032,37,75,43,1302.0,599.5400000000001,0.636421256296494,3.412307369745256,129.94999999999982,0.21674950795609935,1,0.3963795547662445,64191,25444,0.15109263657957245,0.15249311644581612,0.1,0.16999999999999998,0.02,0.36,157.40524372575595,146.84302782581355,36.520256740324236,134.5,44.5,113.0,203.0,0.08805893104136535,0.04382995407249104,0.092008,0.044921,0.020508500000000002,0.13648,0.30510506085737304,0.13042223195662103,0.340955,0.12327499999999997,0.08676950000000003,0.425441,0.5552070385364329,5.339218038763049,0.0534535,3.0383500000000003,-3.4042899999999996,6.6673800000000005,0.1733844292644081,0.17180952410570752,0.12017,0.10386800000000002,0.064269,0.34501300000000024,0.08594598421549283,0.03095149825011101,0.07699349999999999,0.04185175000000001,0.054670500000000004,0.13149100000000002,-0.37253680832416286,0.056467032902887404,-0.37132,0.07419250000000005,-0.44713,-0.30402599999999996,1.1193961094953624,0.4822955130159409,0.93729,0.6320625,0.6700560000000001,1.8641500000000004,-9.785224489074045,1.0220720390038516,-9.63965,1.5135000000000005,-11.321,-8.54825,630.7650180656622,282.73762591152763,570.69,378.04,328.0,1014.3,1584.9696676379385,424.51698532302385,1547.1,556.3,1085.5,2182.7400000000002,2570.0202694111595,442.6393659861704,2610.2,481.39999999999964,1955.06,3107.3,1,0.1052784750492624,0.28153421697380926,0.18765161005485434,0.3979823412670325,0.26562883383927144,0.44314139518696294,0.013142235500878733,0.08890945438135289,0.006316297385098792,0.07061527464728128,0.20762325648399638,0.3475050452853415,0.016842464397933646,0.10714422985346517,0.054234863077168884,0.18321499429707305,0.10947603301911914,0.28363648028365807,0.1424690175214358,0.36961299028834754,0.05961104452255419,0.21346985651091538,0.10376674719071205,0.2533523167886743,0.8930977896895138,0.9474553355752287,0.015478967779730521,0.09463642087810008,0.24045374660488897,0.019119135112105234,0.09479682590403153,0.41231293603877084,0.0,0.27224796293337594,0.15575840253653786,0.07165185261199708,24.14321447600326,2.2090903951993477,0.6637207718115625,0.8731790059285314,7.365105675587875,3.47213120414824,0.6483687956248964,0.7713518012444393,0.2541092611309112,0.9757182416060921,1
362,1.2422727272727245,1.0349999999999966,0.7537779502924654,1.822499999999991,2.4080000000000163,2.759999999999991,3.4252564102564125,2.9450000000000216,2.769875830022163,4.667500000000011,6.82100000000001,12.509999999999991,10.025641025641026,7.5,8.850574889301678,14.75,22.299999999999997,40.0,1.3159375,1.1300000000000097,0.7382130424841824,1.5875000000000021,2.410000000000022,4.839999999999975,44,78,51,782.0,536.0799999999999,0.49837710789434453,2.9269753340569653,168.44,0.31420683480077605,1,0.34577000626916754,59019,20407,0.1315731785944552,0.12993665431872758,0.09,0.16,0.02,0.31,157.67803588674832,180.35022296270887,47.61021235102861,172.0,47.5,136.0,245.0,0.074774098641916,0.04962643559281858,0.073667,0.06510149999999999,0.0076835600000000025,0.14123200000000005,0.32871700722100755,0.1889239394298284,0.35361,0.31844,0.04200880000000001,0.5593640000000001,4.98469924894154,6.222666411631697,5.04,7.7009,-0.9756399999999996,12.178800000000003,0.2769766028909688,0.23763378987347078,0.22251,0.16679999999999995,0.0918506,0.5068100000000002,0.10445894753760966,0.034320829328032765,0.10414,0.05137800000000001,0.0597226,0.14894400000000002,-0.38690780565492233,0.05834757004568869,-0.38827,0.075125,-0.460276,-0.312982,1.443596610476797,0.5659596260996226,1.4,0.7261500000000001,0.745986,2.3976,-9.52186950066154,1.2474755521209513,-9.2849,2.258000000000001,-11.264,-7.98196,653.5243125633075,292.8860608452784,627.845,429.93249999999995,299.39000000000004,1013.0,1618.4695428079244,411.49219650388824,1597.8,495.29999999999995,1099.0,2174.5,2577.7427254091303,451.57277865683375,2612.8,579.0,1966.5,3108.81,1,0.5189796138882339,0.771562572568259,0.24498999717047867,0.3787196700214659,0.5818466114713511,0.652187942921232,0.08744941476066966,0.24157527393614547,0.05366319164112237,0.20876725091577483,0.1908505606578637,0.3376702758600888,0.1315117665644895,0.32017847923372006,0.2243081461329875,0.44828510032208396,0.2832982095614242,0.42474861228756666,0.09957638569912756,0.2492743861708622,0.01137369794859703,0.08176023989198263,0.23901963328224476,0.381255768871301,0.6923034585003537,0.7754693102718901,0.04399219340957321,0.1647552418803639,0.23691346380570621,0.02935628389530771,0.11270926668238623,0.32091487856637585,0.703489742985145,0.26839188870549396,0.24308306290632262,0.07734715910679546,15.213170306736014,2.391466455907438,0.5857474989352933,0.8159952085938219,6.652996217908957,4.508378596717338,0.35317262341846367,0.4267077434332232,0.45113347212583854,0.9702616224355355,1
363,0.7985476190476194,0.7874999999999943,0.5367206954043116,1.090750000000007,1.560799999999949,2.16700000000003,4.325207317073169,3.787499999999966,3.1540037070125493,6.97499999999998,8.506000000000004,13.185000000000002,13.237804878048781,12.0,10.22661687668093,20.0,27.0,43.0,1.0231615720524048,0.7300000000000182,1.4137118923266596,1.1599999999999966,1.9016000000000086,19.906999999999996,42,164,66,2171.0,1069.252,0.6633927268782287,3.0606174242317454,234.3040000000007,0.21912888636168154,1,0.4566739195983995,122709,56038,0.20244942196531793,0.2112143126806722,0.13,0.24999999999999997,0.02,0.4830000000000018,135.3445957509229,128.87969770512865,30.942152793830306,117.0,24.0,105.0,180.0,0.1296806116928511,0.061361085435401946,0.1329,0.0753635,0.0374727,0.20702300000000004,0.4330505868835807,0.17546309988850708,0.48345499999999997,0.16760750000000002,0.13453,0.60622,4.122160381259824,6.402933655348732,3.9193,5.196300000000001,-0.4561979999999978,11.442,0.24028989814906138,0.15817547900981815,0.20637,0.12168749999999998,0.118457,0.41128900000000007,0.10318866495801063,0.022177086830702387,0.10221,0.02314100000000001,0.0788744,0.13022300000000003,-0.404567284663978,0.0706040878252493,-0.40286,0.092555,-0.50081,-0.319777,1.6050369799064923,0.45429083703981854,1.5524,0.6298750000000002,1.07817,2.2949,-9.731296930654198,0.9532489778886838,-9.6926,1.3795000000000002,-11.077,-8.510739999999998,600.1833857316844,268.24571832192066,566.38,319.15000000000003,298.36,928.14,1609.7052190189715,417.6690952028185,1592.7,557.0999999999999,1078.8,2177.2,2540.757672407451,422.62527859889883,2530.1,514.2999999999997,2029.1,3099.8,1,0.5156240192661811,0.629064914901686,0.3166094728322111,0.4608361414913665,0.4975338374879758,0.5789679047102461,0.09269253522055791,0.2315156516800595,0.04840376688195685,0.19732372752619687,0.32227152073656723,0.47349712408441896,0.049634851642160235,0.1926350623599391,0.16087739969767761,0.3497431843527803,0.2937146609042188,0.4478008065317592,0.27035572310017864,0.3738819104660339,0.20569935935138106,0.334081295632227,0.41175260013741927,0.5233551054850869,1.058429487618524,1.0928583202986484,0.035109138188814074,0.1441020075460002,0.4299024323210114,0.08047272227566304,0.10218496633227979,0.9853236223718566,0.00038477394530713203,0.488085749622097,0.3056220266475589,0.08940139564879382,22.61800341374161,2.5881048057591967,0.5390369615969782,0.7251238957077276,10.81886900185438,5.343877192553013,0.48327641457173937,0.8092174804032939,0.35291054593290944,0.9902301660600134,1
364,0.857205479452066,0.6019999999999754,1.1018216045209674,1.0049999999998818,1.4992000000000187,6.5090000000000146,3.0438808290155426,2.544999999999959,2.081761136968916,4.151250000000061,5.694999999999993,14.170000000000073,10.652849740932643,9.0,8.892489971281346,16.0,21.0,65.0,0.7328008474576285,0.5365000000000464,0.8503755293085187,0.8299999999999415,1.4092000000000335,11.378,73,386,87,4112.0,1640.307,0.7162915234770073,3.499759136226764,345.8820000000007,0.21086418578961175,1,0.3582843574760453,178149,63828,0.1495501405810684,0.1491642888493347,0.1,0.16,0.02,0.35,143.74484280012797,101.18283511938334,27.611363559271318,92.5,28.0,76.5,144.0,0.07985351741874427,0.04246737715373909,0.08114299999999999,0.05191350000000001,0.016918800000000005,0.13204,0.351694794349942,0.16478417543425136,0.38542,0.17975250000000004,0.07913020000000005,0.5322560000000001,1.0979581333804598,5.968228857079655,1.3432499999999998,3.372275,-2.67359,6.48306,0.18439007697012597,0.1646253300944144,0.14561,0.110888,0.059874000000000004,0.34517900000000007,0.07979292506862193,0.029295762697440088,0.073852,0.030550250000000008,0.051016,0.12011300000000003,-0.390440942985837,0.06414696598670341,-0.39378,0.08617999999999998,-0.47027,-0.306907,1.2542749918531053,0.4556458355930373,1.1454,0.5811849999999998,0.77137,1.9416,-9.241648047878673,1.0273286734723475,-9.1178,1.2856750000000012,-10.815,-8.0289,623.2899498481012,290.2833546069137,573.9,348.95000000000005,326.808,968.1,1639.0031542742265,435.39213547943217,1635.5,550.4000000000001,1065.6799999999998,2202.7,2601.5448687380317,446.3231507821643,2646.0,570.7500000000005,2008.0,3130.4,1,0.34919291219446624,0.5378136239347746,0.4133139946237591,0.5613700331254918,0.4728076390238283,0.6355910206102623,0.03997963069065494,0.1694608144136198,0.12994277390987116,0.28761614875718167,0.38435541037998505,0.5343841355533311,0.17006247531729418,0.3383507267794876,0.36783536719725046,0.5208170837814206,0.3028336222614773,0.4543268376209819,0.2942359281503812,0.43724330608573503,0.34899441566022155,0.4885129839628502,0.2918140641308731,0.4428933118009871,1.5946953647395403,1.5438581902965223,0.0847238619842169,0.2273091873598788,0.333845356271961,0.8263666212246309,0.39467368138092584,0.7558610625756034,0.00587546322075229,0.523530654173307,0.37462767573313,0.11322190700707703,23.786350695950183,2.372415029509504,0.4931357606828265,0.49208709250628124,6.691560931334839,5.818794190850593,0.8070637476731194,0.8291036555767228,0.146168766359716,0.9872022751510844,1
